object_name,scene_file,model_file,object_keypoints,scene_keypoints,initial_matches,inliers,correct_matches,precision,recall,icp_score,processing_time_ms,transformation_matrix
Squirrel,../kinect/scenes/scene031.ply.pcd,../kinect/objects/squirrel/Squirrel013.ply.pcd,204,3815,204,15,15,1,1,7.01393e-05,332,"0.76223,-0.591613,0.262683,-0.493096,0.623435,0.780147,-0.0519761,0.128126,-0.174181,0.203384,0.963483,-0.0579326,0,0,0,1"
Squirrel,../kinect/scenes/scene031.ply.pcd,../kinect/objects/squirrel/Squirrel015.ply.pcd,192,3815,181,11,5,0.454545,1,0.00120685,333,"0.117366,-0.939177,0.322769,-0.606766,-0.798645,-0.282438,-0.531418,0.302871,0.590256,-0.195407,-0.783216,1.77521,0,0,0,1"
Squirrel,../kinect/scenes/scene032.ply.pcd,../kinect/objects/squirrel/Squirrel000.ply.pcd,144,3705,141,6,6,1,1,0.000104667,302,"0.138282,-0.975269,-0.172445,0.00218391,0.831696,0.0198103,0.554887,-0.354315,-0.537744,-0.220151,0.813862,-0.129947,0,0,0,1"
Squirrel,../kinect/scenes/scene032.ply.pcd,../kinect/objects/squirrel/Squirrel001.ply.pcd,179,3705,176,10,7,0.7,1,0.000148402,315,"0.445721,-0.740375,-0.503172,0.296571,0.692336,0.64143,-0.330523,0.18083,0.567459,-0.201042,0.798486,0.141127,0,0,0,1"
Squirrel,../kinect/scenes/scene032.ply.pcd,../kinect/objects/squirrel/Squirrel002.ply.pcd,178,3705,174,16,16,1,1,4.74596e-05,307,"0.99224,-0.121765,0.0253588,-0.0678579,0.118406,0.98717,0.107156,0.0242098,-0.038084,-0.103321,0.99392,-0.238714,0,0,0,1"
Squirrel,../kinect/scenes/scene032.ply.pcd,../kinect/objects/squirrel/Squirrel003.ply.pcd,179,3705,178,12,9,0.75,1,0.000380144,317,"0.545709,-0.804188,-0.235559,0.119467,-0.828497,-0.559947,-0.00769839,-0.0182393,-0.125709,0.199359,-0.971832,1.58114,0,0,0,1"
Squirrel,../kinect/scenes/scene032.ply.pcd,../kinect/objects/squirrel/Squirrel004.ply.pcd,173,3705,173,15,15,1,1,9.83326e-05,307,"0.0608299,0.874076,0.481972,-0.411041,-0.993542,0.00664986,0.113337,-0.0983795,0.0958636,-0.485752,0.868827,-0.162258,0,0,0,1"
Squirrel,../kinect/scenes/scene032.ply.pcd,../kinect/objects/squirrel/Squirrel005.ply.pcd,162,3705,161,10,10,1,1,0.000104071,305,"-0.653228,-0.757006,0.0153098,-0.133369,0.650444,-0.550695,0.523124,-0.495527,-0.387577,0.351679,0.852121,-0.0843837,0,0,0,1"
Squirrel,../kinect/scenes/scene032.ply.pcd,../kinect/objects/squirrel/Squirrel006.ply.pcd,168,3705,125,11,11,1,1,0.000247224,297,"0.173634,0.783161,0.597089,-0.367972,-0.864299,-0.169441,0.473584,-0.634144,0.472061,-0.598293,0.647462,0.223674,0,0,0,1"
Squirrel,../kinect/scenes/scene032.ply.pcd,../kinect/objects/squirrel/Squirrel007.ply.pcd,169,3705,168,11,10,0.909091,1,7.07811e-05,311,"0.99069,0.0709461,-0.116234,0.0796263,0.000356829,0.852213,0.523205,-0.38979,0.136174,-0.518373,0.844247,-0.136306,0,0,0,1"
Squirrel,../kinect/scenes/scene032.ply.pcd,../kinect/objects/squirrel/Squirrel008.ply.pcd,180,3705,180,12,10,0.833333,1,0.000156334,314,"-0.73688,-0.566898,0.3683,-0.444261,0.588321,-0.806121,-0.063719,0.0235995,0.333014,0.169724,0.927527,-0.155598,0,0,0,1"
Squirrel,../kinect/scenes/scene032.ply.pcd,../kinect/objects/squirrel/Squirrel009.ply.pcd,178,3705,177,11,10,0.909091,1,0.000126108,325,"-0.352795,-0.89062,-0.286949,0.0595932,0.926708,-0.374994,0.0245309,-0.234046,-0.129451,-0.257262,0.957637,-0.0291587,0,0,0,1"
Squirrel,../kinect/scenes/scene032.ply.pcd,../kinect/objects/squirrel/Squirrel010.ply.pcd,175,3705,174,12,12,1,1,0.000123645,318,"0.0725061,0.920105,-0.384908,0.338062,-0.987296,0.0115039,-0.158477,-0.0753316,-0.141388,0.391509,0.909251,0.0854757,0,0,0,1"
Squirrel,../kinect/scenes/scene032.ply.pcd,../kinect/objects/squirrel/Squirrel011.ply.pcd,176,3705,164,12,1,0.0833333,1,0.000186535,347,"-0.0406407,0.629736,-0.775749,1.07152,0.180923,-0.758918,-0.625554,0.321771,-0.982661,-0.165775,-0.0830888,0.960437,0,0,0,1"
Squirrel,../kinect/scenes/scene032.ply.pcd,../kinect/objects/squirrel/Squirrel012.ply.pcd,202,3705,202,12,10,0.833333,1,6.34611e-05,370,"-0.800369,0.453941,0.391611,-0.396773,-0.192542,-0.813238,0.549163,-0.572395,0.567756,0.364131,0.738289,0.0622744,0,0,0,1"
Squirrel,../kinect/scenes/scene032.ply.pcd,../kinect/objects/squirrel/Squirrel013.ply.pcd,204,3705,201,15,9,0.6,1,0.000273106,375,"0.93855,-0.320716,-0.127541,0.0799482,-0.319247,-0.94712,0.0323619,-0.0432828,-0.131175,0.0103447,-0.991304,1.57352,0,0,0,1"
Squirrel,../kinect/scenes/scene032.ply.pcd,../kinect/objects/squirrel/Squirrel015.ply.pcd,173,3705,164,9,0,0,1,0.000561461,318,"-0.761291,-0.58438,-0.280975,0.220114,0.172532,0.235146,-0.956531,0.771845,0.625045,-0.776669,-0.0781892,1.00047,0,0,0,1"
Squirrel,../kinect/scenes/scene036.ply.pcd,../kinect/objects/squirrel/Squirrel000.ply.pcd,140,3640,135,9,8,0.888889,1,0.000125399,306,"0.000909597,-0.177418,-0.984137,0.988441,0.963465,0.263748,-0.0466568,-0.069701,0.267841,-0.948139,0.171174,0.728714,0,0,0,1"
Squirrel,../kinect/scenes/scene036.ply.pcd,../kinect/objects/squirrel/Squirrel001.ply.pcd,190,3640,178,8,7,0.875,1,0.000110713,309,"0.600785,0.799401,-0.00487415,0.117509,-0.666905,0.504551,0.548337,-0.512875,0.4408,-0.32618,0.836248,-0.0606214,0,0,0,1"
Squirrel,../kinect/scenes/scene036.ply.pcd,../kinect/objects/squirrel/Squirrel002.ply.pcd,185,3640,179,11,6,0.545455,1,0.000117176,311,"0.365582,-0.924903,-0.104456,-0.127766,0.870939,0.300326,0.388945,-0.158467,-0.328364,-0.233165,0.915323,-0.279381,0,0,0,1"
Squirrel,../kinect/scenes/scene036.ply.pcd,../kinect/objects/squirrel/Squirrel003.ply.pcd,185,3640,185,10,10,1,1,0.000170827,316,"-0.922932,0.25713,0.28651,-0.317141,-0.206877,-0.958905,0.194172,-0.249146,0.324663,0.119933,0.938199,-0.140424,0,0,0,1"
Squirrel,../kinect/scenes/scene036.ply.pcd,../kinect/objects/squirrel/Squirrel004.ply.pcd,170,3640,170,8,6,0.75,1,0.000183676,308,"-0.0572045,0.0555358,0.996824,-1.10426,0.956388,-0.283425,0.0706738,-0.144367,0.286448,0.957389,-0.0369015,1.15228,0,0,0,1"
Squirrel,../kinect/scenes/scene036.ply.pcd,../kinect/objects/squirrel/Squirrel005.ply.pcd,164,3640,164,13,7,0.538462,1,0.000190819,338,"0.48672,0.871089,-0.0656477,0.164455,0.869043,-0.490467,-0.0648811,0.145437,-0.088716,-0.0254713,-0.995732,1.71348,0,0,0,1"
Squirrel,../kinect/scenes/scene036.ply.pcd,../kinect/objects/squirrel/Squirrel006.ply.pcd,180,3640,114,8,1,0.125,1,0.000291042,337,"0.0987064,-0.14642,-0.98429,0.859031,-0.806477,-0.591228,0.00707573,-0.060608,-0.582971,0.793109,-0.176443,0.997384,0,0,0,1"
Squirrel,../kinect/scenes/scene036.ply.pcd,../kinect/objects/squirrel/Squirrel007.ply.pcd,158,3640,157,10,3,0.3,1,0.000357084,313,"-0.275999,0.208604,0.938252,-0.743298,-0.448538,0.835401,-0.317682,0.298085,-0.850084,-0.50852,-0.137003,0.940836,0,0,0,1"
Squirrel,../kinect/scenes/scene036.ply.pcd,../kinect/objects/squirrel/Squirrel008.ply.pcd,182,3640,182,11,0,0,1,0.000446105,313,"-0.0373102,-0.960077,-0.277249,0.140086,-0.795955,0.196301,-0.572647,0.488784,0.604208,0.199312,-0.771499,1.66256,0,0,0,1"
Squirrel,../kinect/scenes/scene036.ply.pcd,../kinect/objects/squirrel/Squirrel009.ply.pcd,175,3640,171,13,12,0.923077,1,0.000103579,319,"-0.713308,-0.602583,0.357892,-0.458254,0.698923,-0.649443,0.299556,-0.26588,0.0519232,0.463813,0.884414,-0.0765669,0,0,0,1"
Squirrel,../kinect/scenes/scene036.ply.pcd,../kinect/objects/squirrel/Squirrel010.ply.pcd,172,3640,171,11,4,0.363636,1,0.000183867,313,"0.242196,-0.970117,0.0147504,-0.0563788,0.79912,0.208082,0.564014,-0.454766,-0.550228,-0.124815,0.825637,-0.111415,0,0,0,1"
Squirrel,../kinect/scenes/scene036.ply.pcd,../kinect/objects/squirrel/Squirrel011.ply.pcd,184,3640,173,10,1,0.1,1,0.000210957,357,"-0.586521,-0.56922,0.576183,-0.337889,-0.732678,0.676107,-0.0778897,0.118537,-0.345227,-0.467842,-0.813602,1.46737,0,0,0,1"
Squirrel,../kinect/scenes/scene036.ply.pcd,../kinect/objects/squirrel/Squirrel012.ply.pcd,198,3640,195,19,19,1,1,0.000148282,373,"0.91641,0.0409562,0.398132,-0.315339,-0.0412275,0.999115,-0.0078961,0.131066,-0.398107,-0.00917837,0.917292,-0.18459,0,0,0,1"
Squirrel,../kinect/scenes/scene036.ply.pcd,../kinect/objects/squirrel/Squirrel013.ply.pcd,188,3640,187,6,1,0.166667,1,0.000329778,367,"-0.615824,0.0439433,0.78666,-0.871394,0.39512,-0.846593,0.356604,-0.372401,0.681649,0.530429,0.503989,0.390856,0,0,0,1"
Squirrel,../kinect/scenes/scene036.ply.pcd,../kinect/objects/squirrel/Squirrel015.ply.pcd,180,3640,168,11,10,0.909091,1,0.000188776,322,"-0.381922,0.761247,-0.524063,0.854771,-0.55786,-0.641982,-0.52598,0.472455,-0.736838,0.0914699,0.669857,0.0119332,0,0,0,1"
Frog,../kinect/scenes/scene018.ply.pcd,../kinect/objects/frog/Frog000.ply.pcd,630,3515,605,14,5,0.357143,1,0.00141878,488,"-0.488621,0.570791,-0.659888,0.8479,0.240106,0.815088,0.527249,-0.430375,0.83881,0.0991852,-0.535317,1.37946,0,0,0,1"
Frog,../kinect/scenes/scene018.ply.pcd,../kinect/objects/frog/Frog001.ply.pcd,531,3515,502,8,0,0,1,0.000742752,424,"-0.918794,-0.101345,0.381516,-0.263752,-0.00202333,0.96768,0.252178,-0.224253,-0.394742,0.230926,-0.889299,1.77175,0,0,0,1"
Frog,../kinect/scenes/scene018.ply.pcd,../kinect/objects/frog/Frog002.ply.pcd,525,3515,491,10,8,0.8,1,0.000840389,419,"0.985045,0.00453671,-0.172257,0.332092,0.0732176,0.893904,0.442243,-0.3531,0.155987,-0.44824,0.880201,0.0211664,0,0,0,1"
Frog,../kinect/scenes/scene018.ply.pcd,../kinect/objects/frog/Frog003.ply.pcd,508,3515,454,11,0,0,1,0.000660087,429,"0.0604562,-0.445893,-0.893047,1.02114,-0.977849,0.153181,-0.142677,0.175239,0.200416,0.881885,-0.426754,1.30486,0,0,0,1"
Frog,../kinect/scenes/scene018.ply.pcd,../kinect/objects/frog/Frog004.ply.pcd,497,3515,464,15,13,0.866667,1,0.00118149,420,"0.104082,0.897576,-0.428403,0.615464,-0.947335,-0.0417004,-0.317527,0.155739,-0.302868,0.438888,0.845962,0.168185,0,0,0,1"
Frog,../kinect/scenes/scene018.ply.pcd,../kinect/objects/frog/Frog005.ply.pcd,562,3515,549,19,9,0.473684,1,0.000327119,438,"0.984342,0.0112541,-0.175921,0.348213,0.0143068,0.989567,0.143364,-0.0971061,0.1757,-0.143636,0.973911,-0.00907468,0,0,0,1"
Frog,../kinect/scenes/scene018.ply.pcd,../kinect/objects/frog/Frog006.ply.pcd,534,3515,494,13,8,0.615385,1,0.000403883,430,"0.878739,0.0892526,-0.468885,0.636657,-0.0301925,0.990789,0.132014,-0.0984963,0.476349,-0.101849,0.87334,0.0997412,0,0,0,1"
Frog,../kinect/scenes/scene018.ply.pcd,../kinect/objects/frog/Frog007.ply.pcd,539,3515,504,13,8,0.615385,1,0.00130948,478,"-0.842407,0.507114,0.182168,-0.0128266,0.0900437,-0.200836,0.975481,-0.860922,0.531265,0.838154,0.123524,0.789609,0,0,0,1"
Frog,../kinect/scenes/scene018.ply.pcd,../kinect/objects/frog/Frog008.ply.pcd,510,3515,475,16,13,0.8125,1,0.000488137,460,"-0.159687,-0.848639,-0.504296,0.778523,-0.913624,0.320533,-0.2501,-0.138531,0.373888,0.420801,-0.826523,1.93398,0,0,0,1"
Frog,../kinect/scenes/scene018.ply.pcd,../kinect/objects/frog/Frog009.ply.pcd,544,3515,525,13,11,0.846154,1,0.000743013,487,"0.305611,0.701633,-0.643677,0.801735,-0.471784,0.698783,0.537703,-0.562817,0.827061,0.139349,0.544573,0.443659,0,0,0,1"
Frog,../kinect/scenes/scene018.ply.pcd,../kinect/objects/frog/Frog010.ply.pcd,516,3515,461,10,4,0.4,1,0.0048935,462,"0.336463,0.87452,0.349306,-0.0100942,-0.78554,0.465219,-0.40805,0.0573449,-0.51935,-0.137099,0.843495,0.354786,0,0,0,1"
Frog,../kinect/scenes/scene018.ply.pcd,../kinect/objects/frog/Frog011.ply.pcd,512,3515,468,11,6,0.545455,1,0.000900543,444,"-0.406968,-0.912033,-0.0508209,0.0324832,0.866184,-0.367651,-0.338482,0.278097,0.290021,-0.181771,0.939604,-0.00362122,0,0,0,1"
Frog,../kinect/scenes/scene018.ply.pcd,../kinect/objects/frog/Frog012.ply.pcd,496,3515,451,12,1,0.0833333,1,0.000406269,440,"-0.649264,0.560599,-0.513997,0.748138,0.760166,0.500266,-0.414597,0.545944,0.0247144,-0.659901,-0.75095,1.41285,0,0,0,1"
Frog,../kinect/scenes/scene018.ply.pcd,../kinect/objects/frog/Frog013.ply.pcd,507,3515,461,12,3,0.25,1,0.00148113,440,"-0.76618,0.473387,0.434602,-0.552256,0.621391,0.718176,0.313208,-0.235168,-0.163852,0.510032,-0.84441,1.67783,0,0,0,1"
Frog,../kinect/scenes/scene018.ply.pcd,../kinect/objects/frog/Frog014.ply.pcd,569,3515,555,10,2,0.2,1,0.00175238,486,"0.048195,-0.82636,-0.561081,0.467519,-0.956474,-0.200045,0.212469,-0.476174,-0.287816,0.526422,-0.80003,1.90275,0,0,0,1"
Frog,../kinect/scenes/scene018.ply.pcd,../kinect/objects/frog/Frog015.ply.pcd,464,3515,447,12,3,0.25,1,0.00270943,442,"0.997628,0.00716852,0.068507,0.230382,-0.0306499,0.936888,0.348293,-0.640127,-0.0616872,-0.349565,0.934881,0.242464,0,0,0,1"
Frog,../kinect/scenes/scene018.ply.pcd,../kinect/objects/frog/Frog016.ply.pcd,656,3515,616,15,8,0.533333,1,0.0027447,500,"0.511819,-0.809262,-0.28835,0.0310303,0.80607,0.336273,0.487008,-0.476697,-0.297149,-0.481685,0.824429,0.0539139,0,0,0,1"
Frog,../kinect/scenes/scene018.ply.pcd,../kinect/objects/frog/Frog017.ply.pcd,674,3515,623,11,9,0.818182,1,0.00175441,512,"0.706705,0.485634,-0.514523,0.70772,0.0842976,0.664255,0.742742,-0.761987,0.702474,-0.568271,0.428492,0.51384,0,0,0,1"
Frog,../kinect/scenes/scene018.ply.pcd,../kinect/objects/frog/Frog018.ply.pcd,606,3515,508,10,1,0.1,1,0.00265844,523,"-0.974291,-0.224866,0.0140728,0.0940681,0.22475,-0.965612,0.130706,-0.404375,-0.0158025,0.130508,0.991324,0.119442,0,0,0,1"
Frog,../kinect/scenes/scene018.ply.pcd,../kinect/objects/frog/Frog019.ply.pcd,463,3515,390,9,7,0.777778,1,0.00111261,450,"-0.0993717,0.785258,0.611148,-0.655098,-0.502908,0.490336,-0.7118,0.559587,-0.858613,-0.378083,0.346186,0.665873,0,0,0,1"
Frog,../kinect/scenes/scene019.ply.pcd,../kinect/objects/frog/Frog000.ply.pcd,606,3919,591,23,22,0.956522,1,0.000119278,501,"0.94181,0.0687502,-0.329038,0.478617,-0.045775,0.995973,0.0770694,-0.03897,0.333012,-0.0575213,0.941163,0.023795,0,0,0,1"
Frog,../kinect/scenes/scene019.ply.pcd,../kinect/objects/frog/Frog001.ply.pcd,519,3919,503,15,12,0.8,1,0.000454567,477,"0.775092,-0.494692,-0.393086,0.439853,0.529263,0.848127,-0.0237398,0.0338945,0.34513,-0.189645,0.919199,0.0139608,0,0,0,1"
Frog,../kinect/scenes/scene019.ply.pcd,../kinect/objects/frog/Frog002.ply.pcd,522,3919,486,8,7,0.875,1,0.000825753,481,"-0.919865,0.390911,0.0322422,0.110131,-0.38506,-0.915627,0.11557,-0.195174,0.0746993,0.0938947,0.992777,-0.0466421,0,0,0,1"
Frog,../kinect/scenes/scene019.ply.pcd,../kinect/objects/frog/Frog003.ply.pcd,509,3919,461,9,0,0,1,0.00117723,466,"0.777517,0.576304,-0.251694,0.41463,-0.492356,0.806848,0.326478,-0.256741,0.391228,-0.129918,0.911081,0.0517724,0,0,0,1"
Frog,../kinect/scenes/scene019.ply.pcd,../kinect/objects/frog/Frog004.ply.pcd,490,3919,448,11,2,0.181818,1,0.00232387,577,"0.0654698,0.985726,0.155143,-0.0269908,-0.995102,0.0529482,0.083509,-0.268891,0.0741022,-0.15985,0.984358,-0.0647565,0,0,0,1"
Frog,../kinect/scenes/scene019.ply.pcd,../kinect/objects/frog/Frog005.ply.pcd,517,3919,502,10,0,0,1,0.00209072,555,"0.933622,-0.0888451,0.347079,-0.402323,0.185016,0.949154,-0.254721,0.0349774,-0.3068,0.302027,0.902588,0.337007,0,0,0,1"
Frog,../kinect/scenes/scene019.ply.pcd,../kinect/objects/frog/Frog006.ply.pcd,550,3919,513,11,10,0.909091,1,0.00106114,562,"0.910127,0.387863,0.145712,-0.105571,0.412754,-0.87941,-0.237224,0.282381,0.0361298,0.276046,-0.960466,1.60447,0,0,0,1"
Frog,../kinect/scenes/scene019.ply.pcd,../kinect/objects/frog/Frog007.ply.pcd,547,3919,506,9,2,0.222222,1,0.000628027,525,"0.159233,0.791868,-0.589577,1.00491,0.805594,-0.449426,-0.386058,-0.0458366,-0.570676,-0.413485,-0.709484,1.72423,0,0,0,1"
Frog,../kinect/scenes/scene019.ply.pcd,../kinect/objects/frog/Frog008.ply.pcd,516,3919,485,9,9,1,1,0.000356905,543,"-0.327021,-0.786528,-0.523871,0.796646,-0.883205,0.451572,-0.126648,-0.200518,0.336176,0.421266,-0.842334,1.93301,0,0,0,1"
Frog,../kinect/scenes/scene019.ply.pcd,../kinect/objects/frog/Frog009.ply.pcd,558,3919,530,10,4,0.4,1,0.00109078,566,"-0.362345,0.660284,0.657829,-0.466174,-0.628178,-0.69441,0.350988,-0.519631,0.688553,-0.286056,0.666389,0.244062,0,0,0,1"
Frog,../kinect/scenes/scene019.ply.pcd,../kinect/objects/frog/Frog010.ply.pcd,518,3919,469,11,0,0,1,0.000568461,489,"-0.141648,0.836207,0.529808,-0.152319,-0.18314,-0.548102,0.816119,-0.746108,0.972833,0.0185738,0.230781,0.533859,0,0,0,1"
Frog,../kinect/scenes/scene019.ply.pcd,../kinect/objects/frog/Frog011.ply.pcd,497,3919,450,10,0,0,1,0.00131491,489,"0.553298,0.767159,0.324551,-0.406016,-0.402831,-0.0946067,0.910374,-0.741911,0.729105,-0.634442,0.256689,0.422426,0,0,0,1"
Frog,../kinect/scenes/scene019.ply.pcd,../kinect/objects/frog/Frog012.ply.pcd,479,3919,437,8,3,0.375,1,0.000702842,504,"-0.230666,0.868166,-0.439415,0.725314,-0.793522,-0.429194,-0.431415,0.222357,-0.563129,0.249169,0.787912,0.218003,0,0,0,1"
Frog,../kinect/scenes/scene019.ply.pcd,../kinect/objects/frog/Frog013.ply.pcd,498,3919,468,24,24,1,1,5.53211e-05,455,"0.995247,-0.0350647,0.0908831,0.0373019,0.0287027,0.997109,0.0703932,-0.0204381,-0.0930884,-0.0674492,0.993379,-0.0401253,0,0,0,1"
Frog,../kinect/scenes/scene019.ply.pcd,../kinect/objects/frog/Frog014.ply.pcd,550,3919,543,14,11,0.785714,1,0.000802732,534,"-0.854849,0.512737,0.0796476,0.115018,-0.444602,-0.802925,0.397048,-0.617639,0.267531,0.304003,0.914339,0.0585003,0,0,0,1"
Frog,../kinect/scenes/scene019.ply.pcd,../kinect/objects/frog/Frog015.ply.pcd,461,3919,441,19,9,0.473684,1,0.000351022,481,"-0.4375,0.330979,-0.836094,1.19559,0.473486,0.875256,0.0987241,-0.334082,0.764467,-0.352685,-0.539636,1.53486,0,0,0,1"
Frog,../kinect/scenes/scene019.ply.pcd,../kinect/objects/frog/Frog016.ply.pcd,681,3919,639,13,8,0.615385,1,0.00142706,551,"-0.155119,-0.904893,-0.396375,0.559081,0.5167,-0.41629,0.748154,-0.597279,-0.842001,-0.0887537,0.532132,0.232637,0,0,0,1"
Frog,../kinect/scenes/scene019.ply.pcd,../kinect/objects/frog/Frog017.ply.pcd,661,3919,627,11,3,0.272727,1,0.00100732,594,"-0.737972,0.0653781,-0.671666,0.926674,-0.404341,-0.839696,0.362526,-0.681297,-0.540293,0.539111,0.646105,0.46235,0,0,0,1"
Frog,../kinect/scenes/scene019.ply.pcd,../kinect/objects/frog/Frog018.ply.pcd,616,3919,528,12,9,0.75,1,0.00238093,613,"0.894069,0.368636,0.254474,-0.114793,-0.405093,0.907863,0.108112,-0.0336453,-0.191173,-0.199744,0.961022,-0.0150063,0,0,0,1"
Frog,../kinect/scenes/scene019.ply.pcd,../kinect/objects/frog/Frog019.ply.pcd,475,3919,414,11,2,0.181818,1,0.000756168,534,"0.663033,-0.110166,0.740442,-0.529282,-0.598995,-0.67133,0.436493,-0.619996,0.448991,-0.732929,-0.511102,1.34246,0,0,0,1"
Frog,../kinect/scenes/scene022.ply.pcd,../kinect/objects/frog/Frog000.ply.pcd,629,3661,608,13,11,0.846154,1,0.000786184,539,"0.870112,0.0382925,0.491369,-0.178227,-0.338944,0.770286,0.540166,-0.664201,-0.357809,-0.63655,0.683215,0.21108,0,0,0,1"
Frog,../kinect/scenes/scene022.ply.pcd,../kinect/objects/frog/Frog001.ply.pcd,519,3661,495,11,3,0.272727,1,0.000575975,499,"0.0984491,0.99334,-0.0599261,0.0256375,0.152141,0.0444853,0.987362,-0.876685,0.983448,-0.106322,-0.146747,0.996887,0,0,0,1"
Frog,../kinect/scenes/scene022.ply.pcd,../kinect/objects/frog/Frog002.ply.pcd,533,3661,502,7,0,0,1,0.000883299,579,"-0.848413,0.49694,0.182354,-0.304073,0.529251,0.80269,0.27493,-0.298051,-0.0097505,0.329764,-0.944017,1.80304,0,0,0,1"
Frog,../kinect/scenes/scene022.ply.pcd,../kinect/objects/frog/Frog003.ply.pcd,521,3661,479,10,10,1,1,0.000637467,546,"-0.113024,-0.935412,-0.335015,0.0682441,-0.879671,0.250976,-0.403982,0.44064,0.461967,0.249042,-0.851219,1.58168,0,0,0,1"
Frog,../kinect/scenes/scene022.ply.pcd,../kinect/objects/frog/Frog004.ply.pcd,509,3661,447,18,18,1,1,0.00173606,527,"0.963947,0.20651,-0.167833,-0.0568592,0.199638,-0.978212,-0.0570279,-0.353362,-0.175952,0.0214663,-0.984169,2.01714,0,0,0,1"
Frog,../kinect/scenes/scene022.ply.pcd,../kinect/objects/frog/Frog005.ply.pcd,544,3661,518,15,10,0.666667,1,0.00102369,553,"-0.672948,-0.710447,-0.205948,-0.0388848,0.541134,-0.66266,0.517742,-0.331381,-0.5043,0.236966,0.830385,-0.11046,0,0,0,1"
Frog,../kinect/scenes/scene022.ply.pcd,../kinect/objects/frog/Frog006.ply.pcd,552,3661,511,10,9,0.9,1,0.000405013,524,"-0.570523,-0.793476,0.21192,-0.190454,-0.807466,0.494789,-0.321231,0.29561,0.150033,-0.354387,-0.922992,1.70062,0,0,0,1"
Frog,../kinect/scenes/scene022.ply.pcd,../kinect/objects/frog/Frog007.ply.pcd,558,3661,526,11,0,0,1,0.00102704,630,"-0.190788,0.951043,-0.243151,0.149478,-0.736557,0.0250507,0.675913,-0.676948,0.648913,0.30805,0.695715,0.272453,0,0,0,1"
Frog,../kinect/scenes/scene022.ply.pcd,../kinect/objects/frog/Frog008.ply.pcd,520,3661,477,9,0,0,1,0.00113489,608,"-0.406001,0.913337,0.0313412,-0.128813,-0.009703,0.029985,-0.999504,1.0322,-0.913822,-0.406104,-0.0033121,0.631356,0,0,0,1"
Frog,../kinect/scenes/scene022.ply.pcd,../kinect/objects/frog/Frog009.ply.pcd,556,3661,529,11,0,0,1,0.000661384,567,"0.539619,0.398524,-0.741616,0.991395,0.496458,-0.862048,-0.102004,-0.13584,-0.679957,-0.313138,-0.663031,1.43671,0,0,0,1"
Frog,../kinect/scenes/scene022.ply.pcd,../kinect/objects/frog/Frog010.ply.pcd,519,3661,460,7,6,0.857143,1,0.0029431,534,"-0.987691,0.000101414,0.156448,-0.330933,0.0941426,-0.798296,0.59487,-0.454479,0.124951,0.602273,0.78846,0.0481338,0,0,0,1"
Frog,../kinect/scenes/scene022.ply.pcd,../kinect/objects/frog/Frog011.ply.pcd,489,3661,450,11,0,0,1,0.000637796,548,"0.478069,0.858005,0.187848,-0.237818,0.85102,-0.505403,0.142627,-0.253137,0.217312,0.0916763,-0.971792,1.81968,0,0,0,1"
Frog,../kinect/scenes/scene022.ply.pcd,../kinect/objects/frog/Frog012.ply.pcd,481,3661,440,11,10,0.909091,1,0.000653442,517,"0.175501,0.97389,0.144018,-0.178883,-0.984252,0.170415,0.0470188,-0.199927,0.0212478,-0.150003,0.988461,-0.00585891,0,0,0,1"
Frog,../kinect/scenes/scene022.ply.pcd,../kinect/objects/frog/Frog013.ply.pcd,506,3661,473,13,1,0.0769231,1,0.000502338,461,"0.300764,0.538485,0.787133,-0.531853,0.914289,-0.39762,-0.0773353,0.02132,0.271334,0.742925,-0.61192,1.52761,0,0,0,1"
Frog,../kinect/scenes/scene022.ply.pcd,../kinect/objects/frog/Frog014.ply.pcd,564,3661,551,12,0,0,1,0.000641293,489,"-0.285166,-0.956259,0.0652462,0.0383173,-0.886304,0.237166,-0.397776,0.16644,0.364901,-0.171258,-0.915163,1.74618,0,0,0,1"
Frog,../kinect/scenes/scene022.ply.pcd,../kinect/objects/frog/Frog015.ply.pcd,461,3661,440,11,10,0.909091,1,0.00383316,462,"-0.075683,0.882943,0.463344,-0.284516,-0.993323,-0.0261797,-0.112363,-0.318827,-0.0870783,-0.468755,0.87903,0.30044,0,0,0,1"
Frog,../kinect/scenes/scene022.ply.pcd,../kinect/objects/frog/Frog016.ply.pcd,657,3661,619,18,8,0.444444,1,0.00117663,525,"0.624561,-0.639101,-0.448865,0.489708,-0.780913,-0.518646,-0.34812,-0.0398083,-0.0103164,0.567944,-0.823006,1.90422,0,0,0,1"
Frog,../kinect/scenes/scene022.ply.pcd,../kinect/objects/frog/Frog017.ply.pcd,657,3661,609,13,6,0.461538,1,0.000785224,660,"0.122477,-0.944458,-0.304975,0.172485,-0.40259,-0.328149,0.854543,-0.812819,-0.907154,0.0181179,-0.420417,1.20227,0,0,0,1"
Frog,../kinect/scenes/scene022.ply.pcd,../kinect/objects/frog/Frog018.ply.pcd,620,3661,534,8,0,0,1,0.00175634,593,"0.205517,0.677962,0.705791,-0.746424,0.577522,-0.666242,0.471804,-0.469662,0.790088,0.310643,-0.528458,1.401,0,0,0,1"
Frog,../kinect/scenes/scene022.ply.pcd,../kinect/objects/frog/Frog019.ply.pcd,480,3661,442,10,7,0.7,1,0.000398777,447,"-0.459113,0.828061,-0.321761,0.381816,0.841445,0.289172,-0.456453,0.406217,-0.284927,-0.480309,-0.829533,1.61097,0,0,0,1"
