Scene: ../kinect/scenes/scene001.ply.pcd | Model: ../kinect/objects/mario/mario000.ply.pcd | Precision: 18.1818% | Matches: 11 | Time: 297ms
 | ICP refinement score 0.000229466Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario011.ply.pcd | Precision: 0.97561% | Matches: 205 | Time: 353ms
 | ICP refinement score 0.000396342Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario013.ply.pcd | Precision: 4.4586% | Matches: 157 | Time: 285ms
 | ICP refinement score 0.000266755Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario000.ply.pcd | Precision: 0.483092% | Matches: 207 | Time: 313ms
 | ICP refinement score 0.000530683Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario001.ply.pcd | Precision: 0% | Matches: 183 | Time: 360ms
 | ICP refinement score 0.000906733Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario002.ply.pcd | Precision: 1.79641% | Matches: 167 | Time: 340ms
 | ICP refinement score 0.000467065Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario003.ply.pcd | Precision: 1.25786% | Matches: 159 | Time: 303ms
 | ICP refinement score 0.000336927Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario004.ply.pcd | Precision: 0.456621% | Matches: 219 | Time: 335ms
 | ICP refinement score 0.000798782Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario005.ply.pcd | Precision: 1.43541% | Matches: 209 | Time: 359ms
 | ICP refinement score 0.000466347Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario006.ply.pcd | Precision: 0.473934% | Matches: 211 | Time: 368ms
 | ICP refinement score 0.000421682Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario007.ply.pcd | Precision: 6.875% | Matches: Scene: ../kinect/scenes/scene001.ply.pcd | Model: ../kinect/objects/mario/mario000.ply.pcd | Precision: 18.1818% | Matches: 11 | Time: 319ms
 | ICP refinement score 0.000653588Scene: ../kinect/scenes/scene001.ply.pcd | Model: ../kinect/objects/mario/mario001.ply.pcd | Precision: 60% | Matches: 10 | Time: 293ms
 | ICP refinement score 0.000199064Scene: ../kinect/scenes/scene001.ply.pcd | Model: ../kinect/objects/mario/mario002.ply.pcd | Precision: 44.4444% | Matches: 9 | Time: 281ms
 | ICP refinement score 0.000305151Scene: ../kinect/scenes/scene001.ply.pcd | Model: ../kinect/objects/mario/mario003.ply.pcd | Precision: 0% | Matches: 10 | Time: 283ms
 | ICP refinement score 0.000188957Scene: ../kinect/scenes/scene001.ply.pcd | Model: ../kinect/objects/mario/mario004.ply.pcd | Precision: 11.1111% | Matches: 9 | Time: 319ms
 | ICP refinement score 0.000450456Scene: ../kinect/scenes/scene001.ply.pcd | Model: ../kinect/objects/mario/mario005.ply.pcd | Precision: 40% | Matches: 10 | Time: 298ms
 | ICP refinement score 0.000555868Scene: ../kinect/scenes/scene001.ply.pcd | Model: ../kinect/objects/mario/mario006.ply.pcd | Precision: 69.2308% | Matches: 13 | Time: 300ms
 | ICP refinement score 0.000390614Scene: ../kinect/scenes/scene001.ply.pcd | Model: ../kinect/objects/mario/mario007.ply.pcd | Precision: 100% | Matches: 11 | Time: 300ms
 | ICP refinement score 0.000645283Scene: ../kinect/scenes/scene001.ply.pcd | Model: ../kinect/objects/mario/mario008.ply.pcd | Precision: 25% | Matches: 8 | Time: 304ms
 | ICP refinement score 0.000177396Scene: ../kinect/scenes/scene001.ply.pcd | Model: ../kinect/objects/mario/mario009.ply.pcd | Precision: 100% | Matches: 9 | Time: 281ms
 | ICP refinement score 0.00052655Scene: ../kinect/scenes/scene001.ply.pcd | Model: ../kinect/objects/mario/mario010.ply.pcd | Precision: 53.8462% | Matches: 13 | Time: 292ms
 | ICP refinement score 0.000371348Scene: ../kinect/scenes/scene001.ply.pcd | Model: ../kinect/objects/mario/mario011.ply.pcd | Precision: 20% | Matches: 10 | Time: 302ms
 | ICP refinement score 0.000389217Scene: ../kinect/scenes/scene001.ply.pcd | Model: ../kinect/objects/mario/mario013.ply.pcd | Precision: 87.5% | Matches: 8 | Time: 294ms
 | ICP refinement score 0.000443294Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario000.ply.pcd | Precision: 100% | Matches: 16 | Time: 290ms
 | ICP refinement score 0.000229947Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario001.ply.pcd | Precision: 83.3333% | Matches: 12 | Time: 299ms
 | ICP refinement score 0.000263333Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario002.ply.pcd | Precision: 66.6667% | Matches: 9 | Time: 284ms
 | ICP refinement score 0.000286017Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario003.ply.pcd | Precision: 33.3333% | Matches: 9 | Time: 298ms
 | ICP refinement score 0.000706383Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario004.ply.pcd | Precision: 100% | Matches: 11 | Time: 304ms
 | ICP refinement score 0.000260424Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario005.ply.pcd | Precision: 27.2727% | Matches: 11 | Time: 301ms
 | ICP refinement score 0.000857863Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario006.ply.pcd | Precision: 16.6667% | Matches: 6 | Time: 302ms
 | ICP refinement score 0.000473754Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario007.ply.pcd | Precision: 22.2222% | Matches: 9 | Time: 304ms
 | ICP refinement score 0.00137941Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario008.ply.pcd | Precision: 58.8235% | Matches: 17 | Time: 288ms
 | ICP refinement score 0.00143484Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario009.ply.pcd | Precision: 100% | Matches: 8 | Time: 300ms
 | ICP refinement score 0.000370826Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario010.ply.pcd | Precision: 87.5% | Matches: 8 | Time: 301ms
 | ICP refinement score 0.00057737Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario011.ply.pcd | Precision: 92.3077% | Matches: 13 | Time: 307ms
 | ICP refinement score 0.000752083Scene: ../kinect/scenes/scene003.ply.pcd | Model: ../kinect/objects/mario/mario013.ply.pcd | Precision: 85.7143% | Matches: 7 | Time: 292ms
 | ICP refinement score 0.000273346Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario000.ply.pcd | Precision: 100% | Matches: 10 | Time: 316ms
 | ICP refinement score 0.000350609Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario001.ply.pcd | Precision: 55.5556% | Matches: 9 | Time: 328ms
 | ICP refinement score 0.000347074Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario002.ply.pcd | Precision: 0% | Matches: 8 | Time: 300ms
 | ICP refinement score 0.000215469Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario003.ply.pcd | Precision: 90.9091% | Matches: 11 | Time: 298ms
 | ICP refinement score 0.000188356Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario004.ply.pcd | Precision: 23.0769% | Matches: 13 | Time: 320ms
 | ICP refinement score 0.000444027Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario005.ply.pcd | Precision: 0% | Matches: 8 | Time: 340ms
 | ICP refinement score 0.000635646Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario006.ply.pcd | Precision: 36.3636% | Matches: 11 | Time: 325ms
 | ICP refinement score 0.000863756Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario007.ply.pcd | Precision: 62.5% | Matches: 8 | Time: 319ms
 | ICP refinement score 0.000183946Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario008.ply.pcd | Precision: 0% | Matches: 7 | Time: 316ms
 | ICP refinement score 0.00026094Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario009.ply.pcd | Precision: 0% | Matches: 6 | Time: 306ms
 | ICP refinement score 0.000149384Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario010.ply.pcd | Precision: 22.2222% | Matches: 9 | Time: 311ms
 | ICP refinement score 0.000301486Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario011.ply.pcd | Precision: 0% | Matches: 7 | Time: 296ms
 | ICP refinement score 0.000550963Scene: ../kinect/scenes/scene006.ply.pcd | Model: ../kinect/objects/mario/mario013.ply.pcd | Precision: 0% | Matches: 9 | Time: 267ms
 | ICP refinement score 0.000416083Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario000.ply.pcd | Precision: 60% | Matches: 10 | Time: 289ms
 | ICP refinement score 4.35713e-05Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario001.ply.pcd | Precision: 100% | Matches: 6 | Time: 319ms
 | ICP refinement score 0.000626921Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario002.ply.pcd | Precision: 12.5% | Matches: 8 | Time: 292ms
 | ICP refinement score 0.000553938Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario003.ply.pcd | Precision: 66.6667% | Matches: 9 | Time: 300ms
 | ICP refinement score 0.000293034Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario004.ply.pcd | Precision: 100% | Matches: 13 | Time: 310ms
 | ICP refinement score 0.000355104Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario005.ply.pcd | Precision: 41.6667% | Matches: 12 | Time: 309ms
 | ICP refinement score 0.000378157Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario006.ply.pcd | Precision: 53.8462% | Matches: 13 | Time: 296ms
 | ICP refinement score 0.000343508Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario007.ply.pcd | Precision: 0% | Matches: 10 | Time: 303ms
 | ICP refinement score 0.000418198Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario008.ply.pcd | Precision: 14.2857% | Matches: 7 | Time: 301ms
 | ICP refinement score 0.000178155Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario009.ply.pcd | Precision: 30% | Matches: 10 | Time: 294ms
 | ICP refinement score 0.000793957Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario010.ply.pcd | Precision: 16.6667% | Matches: 12 | Time: 315ms
 | ICP refinement score 0.000343387Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario011.ply.pcd | Precision: 12.5% | Matches: 8 | Time: 298ms
 | ICP refinement score 0.000387285Scene: ../kinect/scenes/scene010.ply.pcd | Model: ../kinect/objects/mario/mario013.ply.pcd | Precision: 50% | Matches: 6 | Time: 281ms
 | ICP refinement score 0.000268124Scene: ../kinect/scenes/scene014.ply.pcd | Model: ../kinect/objects/mario/mario000.ply.pcd | Precision: 100% | Matches: 14 | Time: 264ms
 | ICP refinement score 0.000420459Scene: ../kinect/scenes/scene014.ply.pcd | Model: ../kinect/objects/mario/mario001.ply.pcd | Precision: 81.8182% | Matches: 11 | Time: 299ms
 | ICP refinement score 0.00050571Scene: ../kinect/scenes/scene014.ply.pcd | Model: ../kinect/objects/mario/mario002.ply.pcd | Precision: 50% | Matches: 8 | Time: 251ms
 | ICP refinement score 0.000814174Scene: ../kinect/scenes/scene014.ply.pcd | Model: ../kinect/objects/mario/mario003.ply.pcd | Precision: 80% | Matches: 10 | Time: 251ms
 | ICP refinement score 0.000226031Scene: ../kinect/scenes/scene014.ply.pcd | Model: ../kinect/objects/mario/mario004.ply.pcd | Precision: 100% | Matches: 15 | Time: 269ms
 | ICP refinement score 0.000671473Scene: ../kinect/scenes/scene014.ply.pcd | Model: ../kinect/objects/mario/mario005.ply.pcd | Precision: 55.5556% | Matches: 9 | Time: 281ms
 | ICP refinement score 0.00041682Scene: ../kinect/scenes/scene014.ply.pcd | Model: ../kinect/objects/mario/mario006.ply.pcd | Precision: 42.8571% | Matches: 7 | Time: 282ms
 | ICP refinement score 0.000511074Scene: ../kinect/scenes/scene014.ply.pcd | Model: ../kinect/objects/mario/mario007.ply.pcd | Precision: 63.6364% | Matches: 11 | Time: 264ms
 | ICP refinement score 0.000331176Scene: ../kinect/scenes/scene014.ply.pcd | Model: ../kinect/objects/mario/mario008.ply.pcd | Precision: 63.6364% | Matches: 11 | Time: 257ms
 | ICP refinement score 0.000349792Scene: ../kinect/scenes/scene014.ply.pcd | Model: ../kinect/objects/mario/mario009.ply.pcd | Precision: 0% | Matches: 9 | Time: 254ms
 | ICP refinement score 0.000349239Scene: ../kinect/scenes/scene014.ply.pcd | Model: ../kinect/objects/mario/mario010.ply.pcd | Precision: 0% | Matches: 7 | Time: 274ms
 | ICP refinement score 0.00117782Scene: ../kinect/scenes/scene014.ply.pcd | Model: ../kinect/objects/mario/mario011.ply.pcd | Precision: 100% | Matches: 11 | Time: 274ms
 | ICP refinement score 0.000581019Scene: ../kinect/scenes/scene014.ply.pcd | Model: ../kinect/objects/mario/mario013.ply.pcd | Precision: 0% | Matches: 7 | Time: 261ms
 | ICP refinement score 0.000228886Scene: ../kinect/scenes/scene019.ply.pcd | Model: ../kinect/objects/mario/mario000.ply.pcd | Precision: 36.3636% | Matches: 11 | Time: 266ms
 | ICP refinement score 0.000902968Scene: ../kinect/scenes/scene019.ply.pcd | Model: ../kinect/objects/mario/mario001.ply.pcd | Precision: 87.5% | Matches: 8 | Time: 264ms
 | ICP refinement score 0.000184879Scene: ../kinect/scenes/scene019.ply.pcd | Model: ../kinect/objects/mario/mario002.ply.pcd | Precision: 66.6667% | Matches: 9 | Time: 249ms
 | ICP refinement score 0.000584861Scene: ../kinect/scenes/scene019.ply.pcd | Model: ../kinect/objects/mario/mario003.ply.pcd | Precision: 0% | Matches: 6 | Time: 256ms
 | ICP refinement score 0.00119412Scene: ../kinect/scenes/scene019.ply.pcd | Model: ../kinect/objects/mario/mario004.ply.pcd | Precision: 22.2222% | Matches: 9 | Time: 268ms
 | ICP refinement score 0.000356816Scene: ../kinect/scenes/scene019.ply.pcd | Model: ../kinect/objects/mario/mario005.ply.pcd | Precision: 25% | Matches: 8 | Time: 264ms
 | ICP refinement score 0.000603788Scene: ../kinect/scenes/scene019.ply.pcd | Model: ../kinect/objects/mario/mario006.ply.pcd | Precision: 0% | Matches: 12 | Time: 258ms
 | ICP refinement score 0.000853601Scene: ../kinect/scenes/scene019.ply.pcd | Model: ../kinect/objects/mario/mario007.ply.pcd | Precision: 63.6364% | Matches: 11 | Time: 259ms
 | ICP refinement score 0.000273539Scene: ../kinect/scenes/scene019.ply.pcd | Model: ../kinect/objects/mario/mario008.ply.pcd | Precision: 0% | Matches: 10 | Time: 256ms
 | ICP refinement score 0.000199017Scene: ../kinect/scenes/scene019.ply.pcd | Model: ../kinect/objects/mario/mario009.ply.pcd | Precision: 57.1429% | Matches: 7 | Time: 256ms
 | ICP refinement score 0.00116064Scene: ../kinect/scenes/scene019.ply.pcd | Model: ../kinect/objects/mario/mario010.ply.pcd | Precision: 22.2222% | Matches: 9 | Time: 258ms
 | ICP refinement score 0.000417911Scene: ../kinect/scenes/scene019.ply.pcd | Model: ../kinect/objects/mario/mario011.ply.pcd | Precision: 57.1429% | Matches: 14 | Time: 268ms
 | ICP refinement score 0.000330725Scene: ../kinect/scenes/scene019.ply.pcd | Model: ../kinect/objects/mario/mario013.ply.pcd | Precision: 100% | Matches: 11 | Time: 234ms
 | ICP refinement score 0.000164451Scene: ../kinect/scenes/scene031.ply.pcd | Model: ../kinect/objects/mario/mario000.ply.pcd | Precision: 0% | Matches: 8 | Time: 260ms
 | ICP refinement score 0.000327574Scene: ../kinect/scenes/scene031.ply.pcd | Model: ../kinect/objects/mario/mario001.ply.pcd | Precision: 14.2857% | Matches: 7 | Time: 268ms
 | ICP refinement score 0.000880634Scene: ../kinect/scenes/scene031.ply.pcd | Model: ../kinect/objects/mario/mario002.ply.pcd | Precision: 90% | Matches: 10 | Time: 237ms
 | ICP refinement score 0.000285863Scene: ../kinect/scenes/scene031.ply.pcd | Model: ../kinect/objects/mario/mario003.ply.pcd | Precision: 0% | Matches: 8 | Time: 257ms
 | ICP refinement score 0.00034048Scene: ../kinect/scenes/scene031.ply.pcd | Model: ../kinect/objects/mario/mario004.ply.pcd | Precision: 55.5556% | Matches: 9 | Time: 256ms
 | ICP refinement score 0.000214763Scene: ../kinect/scenes/scene031.ply.pcd | Model: ../kinect/objects/mario/mario005.ply.pcd | Precision: 88.8889% | Matches: 9 | Time: 263ms
 | ICP refinement score 0.000339627Scene: ../kinect/scenes/scene031.ply.pcd | Model: ../kinect/objects/mario/mario006.ply.pcd | Precision: 16.6667% | Matches: 12 | Time: 258ms
 | ICP refinement score 0.000328962Scene: ../kinect/scenes/scene031.ply.pcd | Model: ../kinect/objects/mario/mario007.ply.pcd | Precision: 45.4545% | Matches: 11 | Time: 254ms
 | ICP refinement score 0.000458366Scene: ../kinect/scenes/scene031.ply.pcd | Model: ../kinect/objects/mario/mario008.ply.pcd | Precision: 0% | Matches: 11 | Time: 251ms
 | ICP refinement score 0.00101628Scene: ../kinect/scenes/scene031.ply.pcd | Model: ../kinect/objects/mario/mario009.ply.pcd | Precision: 81.8182% | Matches: 11 | Time: 241ms
 | ICP refinement score 0.000291539Scene: ../kinect/scenes/scene031.ply.pcd | Model: ../kinect/objects/mario/mario010.ply.pcd | Precision: 30.7692% | Matches: 13 | Time: 248ms
 | ICP refinement score 0.000297609Scene: ../kinect/scenes/scene031.ply.pcd | Model: ../kinect/objects/mario/mario011.ply.pcd | Precision: 0% | Matches: 10 | Time: 263ms
 | ICP refinement score 0.000272425Scene: ../kinect/scenes/scene031.ply.pcd | Model: ../kinect/objects/mario/mario013.ply.pcd | Precision: 68.75% | Matches: 16 | Time: 240ms
 | ICP refinement score 0.000110164Scene: ../kinect/scenes/scene032.ply.pcd | Model: ../kinect/objects/mario/mario000.ply.pcd | Precision: 31.25% | Matches: 16 | Time: 249ms
 | ICP refinement score 0.00021717Scene: ../kinect/scenes/scene032.ply.pcd | Model: ../kinect/objects/mario/mario001.ply.pcd | Precision: 42.8571% | Matches: 7 | Time: 259ms
 | ICP refinement score 0.00045166Scene: ../kinect/scenes/scene032.ply.pcd | Model: ../kinect/objects/mario/mario002.ply.pcd | Precision: 0% | Matches: 12 | Time: 253ms
 | ICP refinement score 0.000323518Scene: ../kinect/scenes/scene032.ply.pcd | Model: ../kinect/objects/mario/mario003.ply.pcd | Precision: 20% | Matches: 5 | Time: 241ms
 | ICP refinement score 0.000197063Scene: ../kinect/scenes/scene032.ply.pcd | Model: ../kinect/objects/mario/mario004.ply.pcd | Precision: 93.3333% | Matches: 15 | Time: 256ms
 | ICP refinement score 0.000327736Scene: ../kinect/scenes/scene032.ply.pcd | Model: ../kinect/objects/mario/mario005.ply.pcd | Precision: 100% | Matches: 10 | Time: 250ms
 | ICP refinement score 0.000574Scene: ../kinect/scenes/scene032.ply.pcd | Model: ../kinect/objects/mario/mario006.ply.pcd | Precision: 83.3333% | Matches: 6 | Time: 249ms
 | ICP refinement score 0.000237242Scene: ../kinect/scenes/scene032.ply.pcd | Model: ../kinect/objects/mario/mario007.ply.pcd | Precision: 66.6667% | Matches: 9 | Time: 249ms
 | ICP refinement score 0.000202699Scene: ../kinect/scenes/scene032.ply.pcd | Model: ../kinect/objects/mario/mario008.ply.pcd | Precision: 77.7778% | Matches: 9 | Time: 253ms
 | ICP refinement score 0.000268012Scene: ../kinect/scenes/scene032.ply.pcd | Model: ../kinect/objects/mario/mario009.ply.pcd | Precision: 78.5714% | Matches: 14 | Time: 235ms
 | ICP refinement score 0.000200177Scene: ../kinect/scenes/scene032.ply.pcd | Model: ../kinect/objects/mario/mario010.ply.pcd | Precision: 80% | Matches: 10 | Time: 252ms
 | ICP refinement score 0.000311991Scene: ../kinect/scenes/scene032.ply.pcd | Model: ../kinect/objects/mario/mario011.ply.pcd | Precision: 12.5% | Matches: 8 | Time: 249ms
 | ICP refinement score 0.000835287Scene: ../kinect/scenes/scene032.ply.pcd | Model: ../kinect/objects/mario/mario013.ply.pcd | Precision: 100% | Matches: 14 | Time: 243ms
 | ICP refinement score 0.000288656Scene: ../kinect/scenes/scene036.ply.pcd | Model: ../kinect/objects/mario/mario000.ply.pcd | Precision: 90% | Matches: 10 | Time: 247ms
 | ICP refinement score 0.000303603Scene: ../kinect/scenes/scene036.ply.pcd | Model: ../kinect/objects/mario/mario001.ply.pcd | Precision: 16.6667% | Matches: 6 | Time: 244ms
 | ICP refinement score 0.000333661Scene: ../kinect/scenes/scene036.ply.pcd | Model: ../kinect/objects/mario/mario002.ply.pcd | Precision: 27.2727% | Matches: 11 | Time: 228ms
 | ICP refinement score 0.000419696Scene: ../kinect/scenes/scene036.ply.pcd | Model: ../kinect/objects/mario/mario003.ply.pcd | Precision: 0% | Matches: 9 | Time: 231ms
 | ICP refinement score 0.000420492Scene: ../kinect/scenes/scene036.ply.pcd | Model: ../kinect/objects/mario/mario004.ply.pcd | Precision: 76.4706% | Matches: 17 | Time: 246ms
 | ICP refinement score 0.00037888Scene: ../kinect/scenes/scene036.ply.pcd | Model: ../kinect/objects/mario/mario005.ply.pcd | Precision: 55.5556% | Matches: 9 | Time: 248ms
 | ICP refinement score 0.000459841Scene: ../kinect/scenes/scene036.ply.pcd | Model: ../kinect/objects/mario/mario006.ply.pcd | Precision: 100% | Matches: 6 | Time: 253ms
 | ICP refinement score 0.00145443Scene: ../kinect/scenes/scene036.ply.pcd | Model: ../kinect/objects/mario/mario007.ply.pcd | Precision: 0% | Matches: 12 | Time: 261ms
 | ICP refinement score 0.000945135Scene: ../kinect/scenes/scene036.ply.pcd | Model: ../kinect/objects/mario/mario008.ply.pcd | Precision: 0% | Matches: 8 | Time: 247ms
 | ICP refinement score 0.0003945Scene: ../kinect/scenes/scene036.ply.pcd | Model: ../kinect/objects/mario/mario009.ply.pcd | Precision: 50% | Matches: 10 | Time: 226ms
 | ICP refinement score 0.000245771Scene: ../kinect/scenes/scene036.ply.pcd | Model: ../kinect/objects/mario/mario010.ply.pcd | Precision: 33.3333% | Matches: 9 | Time: 243ms
 | ICP refinement score 0.000208369Scene: ../kinect/scenes/scene036.ply.pcd | Model: ../kinect/objects/mario/mario011.ply.pcd | Precision: 57.1429% | Matches: 7 | Time: 267ms
 | ICP refinement score 0.000299324Scene: ../kinect/scenes/scene036.ply.pcd | Model: ../kinect/objects/mario/mario013.ply.pcd | Precision: 28.5714% | Matches: 7 | Time: 237ms
 | ICP refinement score 0.00045344Scene: ../kinect/scenes/sceneTuning.ply.pcd | Model: ../kinect/objects/mario/mario000.ply.pcd | Precision: 100% | Matches: 17 | Time: 266ms
 | ICP refinement score 2.17318e-05Scene: ../kinect/scenes/sceneTuning.ply.pcd | Model: ../kinect/objects/mario/mario001.ply.pcd | Precision: 100% | Matches: 12 | Time: 277ms
 | ICP refinement score 5.25998e-05Scene: ../kinect/scenes/sceneTuning.ply.pcd | Model: ../kinect/objects/mario/mario002.ply.pcd | Precision: 0% | Matches: 9 | Time: 271ms
 | ICP refinement score 0.00070401Scene: ../kinect/scenes/sceneTuning.ply.pcd | Model: ../kinect/objects/mario/mario003.ply.pcd | Precision: 0% | Matches: 10 | Time: 271ms
 | ICP refinement score 0.000526306Scene: ../kinect/scenes/sceneTuning.ply.pcd | Model: ../kinect/objects/mario/mario004.ply.pcd | Precision: 60% | Matches: 10 | Time: 280ms
 | ICP refinement score 0.000326891Scene: ../kinect/scenes/sceneTuning.ply.pcd | Model: ../kinect/objects/mario/mario005.ply.pcd | Precision: 0% | Matches: 10 | Time: 286ms
 | ICP refinement score 0.000516697Scene: ../kinect/scenes/sceneTuning.ply.pcd | Model: ../kinect/objects/mario/mario006.ply.pcd | Precision: 75% | Matches: 12 | Time: 279ms
 | ICP refinement score 0.000747881Scene: ../kinect/scenes/sceneTuning.ply.pcd | Model: ../kinect/objects/mario/mario007.ply.pcd | Precision: 12.5% | Matches: 8 | Time: 276ms
 | ICP refinement score 0.000316011Scene: ../kinect/scenes/sceneTuning.ply.pcd | Model: ../kinect/objects/mario/mario008.ply.pcd | Precision: 0% | Matches: 9 | Time: 276ms
 | ICP refinement score 0.000319882Scene: ../kinect/scenes/sceneTuning.ply.pcd | Model: ../kinect/objects/mario/mario009.ply.pcd | Precision: 100% | Matches: 13 | Time: 267ms
 | ICP refinement score 0.000204232Scene: ../kinect/scenes/sceneTuning.ply.pcd | Model: ../kinect/objects/mario/mario010.ply.pcd | Precision: 100% | Matches: 9 | Time: 265ms
 | ICP refinement score 0.000113596Scene: ../kinect/scenes/sceneTuning.ply.pcd | Model: ../kinect/objects/mario/mario011.ply.pcd | Precision: 100% | Matches: 10 | Time: 272ms
 | ICP refinement score 5.65738e-05Scene: ../kinect/scenes/sceneTuning.ply.pcd | Model: ../kinect/objects/mario/mario013.ply.pcd | Precision: 85.7143% | Matches: 7 | Time: 269ms
 | ICP refinement score 0.000884155
